gender,field,uses_ai,frequency,ai_course,technical,practical,critical,overall_label,technical_level,practical_level,critical_level
1,2,1,4,0,2.6107261181858896,2.8428413129996275,3.1698058620381224,Moderate,Medium,Medium,Medium
0,1,0,0,0,2.4181007451725836,2.2333286447353733,2.1642750886937665,Beginner,Low,Low,Low
1,0,1,1,0,2.0910678360475705,1.9634108620138728,1.9250779263035414,Beginner,Low,Low,Low
1,0,1,3,0,3.151877425320063,2.9374267004490244,3.4718648655267583,Moderate,Medium,Medium,High
1,1,0,3,0,3.4366308697429897,3.4359372235379815,3.2718701055108195,Moderate,High,High,Medium
0,1,1,2,0,2.4263787877869616,2.0870194329336034,2.33778505546562,Beginner,Low,Low,Low
1,1,1,4,0,2.922955947112933,3.130355035388577,3.182674945872195,Moderate,Medium,Medium,Medium
1,0,0,1,0,2.029478625303475,1.9288334448719866,1.8194803562343034,Beginner,Low,Low,Low
0,1,0,4,0,3.130779278972001,3.6442551864671757,3.0823183731399375,Moderate,Medium,High,Medium
1,2,1,3,0,2.62127321209148,2.172670364849764,2.5847066144249458,Beginner,Medium,Low,Low
1,1,1,3,0,2.982429913769001,3.1140718486333068,2.7421959601379626,Moderate,Medium,Medium,Medium
1,1,0,1,0,1.7246388302592588,2.027043811452787,1.941832947945814,Beginner,Low,Low,Low
0,0,1,3,0,3.233682684877871,3.406048475952117,3.0993127478403517,Moderate,Medium,High,Medium
0,0,1,0,0,1.893973453405225,1.6998847973683864,1.5132645098337485,Beginner,Low,Low,Low
0,0,1,4,0,3.137142096406258,3.047533439523758,2.9297421655089484,Moderate,Medium,Medium,Medium
1,2,0,2,1,3.652725537087189,3.896195459868148,3.078896308924045,Advanced,High,High,Medium
0,0,1,4,0,2.7784020974804875,2.771127586521692,2.847192067213228,Moderate,Medium,Medium,Medium
1,0,1,4,0,3.0517916550984814,3.5276003852835993,2.8748364690985846,Moderate,Medium,High,Medium
0,1,1,1,0,3.006324773070942,2.8702197336940682,2.695049490234654,Moderate,Medium,Medium,Medium
0,0,1,4,0,3.9263349597414146,3.6703610777832636,3.6336926174131223,Advanced,High,High,High
0,1,1,0,0,1.5662709647369388,1.586541825675071,1.0,Beginner,Low,Low,Low
0,0,1,1,0,1.1370370992185788,1.0,1.3477738523790577,Beginner,Low,Low,Low
1,1,1,4,0,3.4018970077979076,3.3159227841225634,3.5338563938052996,Advanced,High,Medium,High
1,1,1,3,0,3.3306145062058023,3.0815566049830694,3.093944718797586,Moderate,Medium,Medium,Medium
1,0,0,2,0,2.6194959359716528,2.434017715644304,2.410491482629666,Beginner,Medium,Low,Low
0,0,1,2,0,2.462814394468695,2.26309824571252,2.6770239903192103,Beginner,Low,Low,Medium
0,2,1,0,1,2.819408347205871,2.817853833005831,2.6371904249208757,Moderate,Medium,Medium,Medium
1,1,1,0,0,1.3074433352068415,1.5336484872680929,1.4586711235346916,Beginner,Low,Low,Low
0,1,1,1,0,2.197465737634737,2.2524053788394545,2.121960430373493,Beginner,Low,Low,Low
0,1,1,4,1,4.487943554355884,4.221814939808259,4.174302345502437,Advanced,High,High,High
1,0,0,4,0,3.2747756631007356,3.2623633835149097,3.166876094426272,Moderate,Medium,Medium,Medium
0,0,1,1,0,1.9876200380261484,1.7909774848457016,2.1045232607484143,Beginner,Low,Low,Low
1,2,0,1,0,2.199178347462846,2.1792601305005475,1.8943799303746558,Beginner,Low,Low,Low
0,0,1,1,0,1.9125889518623882,1.9196477957548228,2.00648966472287,Beginner,Low,Low,Low
1,1,1,4,0,3.1914462137565387,3.5989097777765617,3.6670536243736573,Advanced,Medium,High,High
0,0,1,4,0,3.1460562742710803,2.9976645209918047,3.302898105871003,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.5770686471083204,2.003795755066604,2.587364394982664,Beginner,Low,Low,Low
0,1,1,1,0,2.1668382106153024,1.9588632918858713,2.0315513976873496,Beginner,Low,Low,Low
0,1,1,0,0,1.6917383761085227,1.5344338055501798,1.7953965823991274,Beginner,Low,Low,Low
1,0,1,3,0,2.9825849859771445,3.138638233194926,3.1784227047985536,Moderate,Medium,Medium,Medium
0,1,1,2,0,2.7032390584524246,2.3839114044611183,2.700044281746818,Beginner,Medium,Low,Medium
0,1,1,4,0,3.436989321989563,3.743007234893953,3.434217304599035,Advanced,High,High,High
0,2,1,0,0,1.3077827811794989,1.3745518827854888,1.5848128421940033,Beginner,Low,Low,Low
0,0,1,3,0,2.771691173256754,2.722305955549168,2.901219781372907,Moderate,Medium,Medium,Medium
0,1,1,1,0,1.8990834345127336,2.15226605295134,1.923823073595407,Beginner,Low,Low,Low
0,1,1,2,0,2.910871902348253,2.64582181394582,2.7641146722755257,Moderate,Medium,Medium,Medium
1,1,1,3,0,3.5563236282339417,3.6775188101157763,3.474252716939528,Advanced,High,High,High
0,1,1,4,0,3.4205863973898123,3.6082991441509575,3.5579929572173086,Advanced,High,High,High
0,1,1,0,0,2.1309538143399256,2.3200301608700964,1.934854339372462,Beginner,Low,Low,Low
1,1,1,2,1,3.7291725712357158,3.354101431040194,3.765255209974102,Advanced,High,Medium,High
0,0,1,3,0,2.4197616245529003,2.5799507232022156,2.592807117067228,Beginner,Low,Low,Low
0,1,1,4,0,3.4045157688282837,3.4301195561130293,3.3258680709580077,Moderate,High,High,Medium
0,1,1,3,0,2.8912482169591414,2.8448484132707326,2.7340652281867572,Moderate,Medium,Medium,Medium
1,0,0,3,0,2.2201033872643032,2.7166177012440365,2.2701138348071495,Beginner,Low,Medium,Low
0,2,1,1,0,1.9812274537095353,1.707058016761415,1.8801052049237654,Beginner,Low,Low,Low
1,1,1,2,0,3.079963927455478,2.7998299231885007,2.8861448746856406,Moderate,Medium,Medium,Medium
0,1,1,2,0,2.3025238918605746,2.081783941079595,2.325265199990536,Beginner,Low,Low,Low
0,0,1,0,0,1.8497733516169172,1.9049887646492858,2.094396972733874,Beginner,Low,Low,Low
1,1,1,4,0,3.418787962711937,3.440537814585846,3.2542400356533823,Moderate,High,High,Medium
0,1,1,0,0,2.042569825758528,1.6873000256577901,2.200956857792596,Beginner,Low,Low,Low
1,1,1,4,0,3.5128849327236913,2.942075370831896,3.740458292400846,Moderate,High,Medium,High
1,0,1,2,0,3.008949786975867,2.713999822381115,2.8737910898563785,Moderate,Medium,Medium,Medium
0,1,1,3,0,2.8182448359365417,2.871657232984479,2.5763591616642216,Moderate,Medium,Medium,Low
0,2,1,3,0,3.2707687850768297,3.1703350117147715,2.971364522521284,Moderate,Medium,Medium,Medium
0,0,1,4,0,3.7921379568162004,3.587383415676368,3.4239031051944107,Advanced,High,High,High
1,0,1,1,0,1.6618006703274515,1.626513123625626,1.586511011440221,Beginner,Low,Low,Low
1,1,1,4,0,3.983715118937485,3.9853288997906198,4.4769918259072945,Advanced,High,High,High
1,1,1,4,0,3.865721383309314,4.119300198161766,3.9721430187433797,Advanced,High,High,High
1,0,1,0,0,2.0282984359198872,1.8863646179983444,1.5160723198882102,Beginner,Low,Low,Low
1,1,1,0,0,1.272856539766892,1.4210062633559455,1.3602736221765335,Beginner,Low,Low,Low
0,0,1,1,0,2.410323869046145,2.150723375317172,2.545247162768121,Beginner,Low,Low,Low
0,1,1,1,0,1.7706600038239322,2.343684138685103,1.9339157439112595,Beginner,Low,Low,Low
1,1,1,4,0,3.0961166842741332,3.178315570290404,3.0287585499138086,Moderate,Medium,Medium,Medium
1,1,1,2,0,3.0533344930559516,3.0423729266478454,3.435764781760677,Moderate,Medium,Medium,High
0,1,1,0,0,1.9224668268721299,2.1070376828024653,1.9760824727918527,Beginner,Low,Low,Low
0,0,1,2,0,2.313743029265288,2.8909011607072297,2.3246473194414126,Beginner,Low,Medium,Low
1,2,0,2,0,2.4115077562609266,2.202720252579542,2.405392671381186,Beginner,Low,Low,Low
1,1,1,4,1,4.175626390091946,4.219060913973918,4.1194362737363655,Advanced,High,High,High
0,0,1,1,0,1.6890342944307104,1.518068326380228,2.023637954565097,Beginner,Low,Low,Low
0,0,1,2,0,2.7357220535181725,2.5726040217490094,2.4745668291536047,Beginner,Medium,Low,Low
0,2,1,2,0,2.148588723287482,2.1599315946394286,2.174407912408669,Beginner,Low,Low,Low
1,0,1,4,0,3.0277035207694536,3.1777044083809014,2.8249240011315733,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.6220932532861325,3.798678999195036,3.984312053008905,Advanced,High,High,High
1,0,1,3,0,3.2904539963204904,2.904224920265566,2.8485047865979243,Moderate,Medium,Medium,Medium
0,2,1,3,0,2.9423941277905024,3.5731110978897918,3.001094550701469,Moderate,Medium,High,Medium
0,1,1,1,0,2.28952481294078,2.3493328971762195,2.326296197590738,Beginner,Low,Low,Low
1,1,1,3,0,3.390215230519953,3.3147200038885103,3.1643364339516946,Moderate,Medium,Medium,Medium
0,0,0,4,0,3.21831191958356,3.3350790246082833,3.2982487091528476,Moderate,Medium,Medium,Medium
0,1,1,1,0,1.8994996910163677,1.8935011228532312,1.8892169158320455,Beginner,Low,Low,Low
1,2,1,3,0,2.504961789545116,3.2051485360838066,2.4415575402412495,Moderate,Low,Medium,Low
0,0,1,2,1,3.191930608537069,3.169046428776167,3.1528396720306326,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.1849646881484404,3.5814317515139704,3.8782938152884645,Advanced,Medium,High,High
1,1,1,0,0,2.1084936274174764,2.342258945481923,1.5463575483849419,Beginner,Low,Low,Low
0,1,0,3,0,2.487204423641829,2.394081294350337,2.6460715392380796,Beginner,Low,Low,Medium
1,2,0,4,0,3.2127531446953377,3.427065048063901,3.4472559738514,Moderate,Medium,High,High
0,0,1,1,0,2.403206634332673,2.4100272871217445,2.724070827224521,Beginner,Low,Low,Medium
1,1,0,3,0,2.9910102615595573,2.852523356745597,2.5720391217599547,Moderate,Medium,Medium,Low
1,2,1,0,0,1.5133212973161378,1.7175119013612046,1.4753552153017275,Beginner,Low,Low,Low
1,0,1,1,0,2.4140623929907505,2.3583866566761236,2.283104470114691,Beginner,Low,Low,Low
0,2,1,1,0,1.267039232814475,1.5841575673031296,1.4680959034493606,Beginner,Low,Low,Low
0,0,1,2,0,2.0385349328432003,2.482807146883042,2.1962161425369486,Beginner,Low,Low,Low
1,0,1,2,1,2.9318638162084834,2.669896376697164,3.063477587277642,Moderate,Medium,Medium,Medium
0,0,1,2,1,3.8024486880705672,3.4348589794082534,3.414914544937654,Advanced,High,High,High
0,1,1,0,0,1.4779330291802186,1.1196277603336122,1.6373800739679953,Beginner,Low,Low,Low
1,0,1,1,0,1.3471843098894147,1.3116460233746217,1.7472371583575546,Beginner,Low,Low,Low
1,1,1,2,0,2.769330539421226,2.4079579945398364,2.8113324311947827,Moderate,Medium,Low,Medium
1,2,1,1,0,2.385516202555965,2.1236264069713124,2.2314670510082353,Beginner,Low,Low,Low
0,0,1,1,1,2.644958801868551,2.4074103476048863,2.317037385129076,Beginner,Medium,Low,Low
1,1,1,2,0,2.3931010016061394,2.6390396328945305,2.7185218181160673,Beginner,Low,Medium,Medium
1,1,1,4,0,3.6014441460090123,3.7864312422814534,4.196034825260163,Advanced,High,High,High
0,1,1,4,0,3.690425081562611,3.913649804103512,3.9643640907679325,Advanced,High,High,High
1,1,1,1,0,2.191956003073062,2.015629475487072,2.1030989715717037,Beginner,Low,Low,Low
1,0,1,3,0,3.5978305637734995,3.5642072446873727,3.2770466971557677,Advanced,High,High,Medium
1,0,0,4,0,3.736569266084169,3.1670343623174904,3.775575134290206,Advanced,High,Medium,High
0,1,0,0,0,2.17366963953387,1.9836870052816313,2.1076611836315133,Beginner,Low,Low,Low
0,0,0,4,1,3.8057129342695983,3.8807174338263115,3.6330888919539692,Advanced,High,High,High
1,1,1,1,0,2.21441353503392,1.971904610546705,2.3118618937629734,Beginner,Low,Low,Low
0,0,1,2,0,1.8491001771783928,2.0338184879281753,2.3485152260543645,Beginner,Low,Low,Low
0,1,1,3,0,3.2337191522968904,3.1141181746520297,3.3487295543786155,Moderate,Medium,Medium,Medium
0,0,1,0,0,1.6899784267268427,1.6046163198247685,1.7479601680663994,Beginner,Low,Low,Low
1,0,1,4,0,3.334889250528218,3.4884654486293343,3.1547574500511217,Moderate,Medium,High,Medium
0,0,0,1,1,3.037156652883645,2.9116168754169496,2.8164806275250673,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.729749735457188,2.455365262349364,2.4926566177550757,Beginner,Medium,Low,Low
0,1,1,0,0,1.5897964840515435,1.8999479425294052,1.119856514391949,Beginner,Low,Low,Low
1,1,1,0,0,1.0412754958528987,1.3925349702840166,1.5998514607982568,Beginner,Low,Low,Low
1,0,1,2,0,1.7844325017392324,1.878374504992686,2.0437756495482775,Beginner,Low,Low,Low
0,0,1,3,0,2.253278493080965,2.2488519690194835,2.8250608239022448,Beginner,Low,Low,Medium
0,1,1,4,0,3.4877204906308457,3.660914545285258,3.362337399218359,Advanced,High,High,Medium
1,0,1,3,0,2.9017858494889905,2.7787115583778803,2.499715369339877,Moderate,Medium,Medium,Low
1,2,1,2,0,2.4428372793462305,2.5049611224586705,2.5204726449149337,Beginner,Low,Low,Low
0,1,1,2,0,1.7696602725687567,1.675226709631705,1.5783987754853661,Beginner,Low,Low,Low
0,1,1,2,0,2.6662036324808738,2.4170886607731465,2.119189213804522,Beginner,Medium,Low,Low
1,2,1,0,0,1.6427284237238284,1.46615775791379,1.938526329827929,Beginner,Low,Low,Low
0,2,1,1,0,2.126421492164881,2.233235898686547,1.9405544863597728,Beginner,Low,Low,Low
0,2,0,2,0,3.017800227164569,3.083453281369407,2.8066022931600165,Moderate,Medium,Medium,Medium
0,2,0,4,0,2.6209248792225908,2.7924730109909808,2.788009291380893,Moderate,Medium,Medium,Medium
0,2,1,3,0,2.5304758313232214,3.0006056917008483,2.7867140802976498,Moderate,Low,Medium,Medium
1,2,0,2,0,2.338419366657515,2.4824821738267153,2.708385341354207,Beginner,Low,Low,Medium
0,1,1,4,1,4.335733682676306,4.143149766464756,4.412977197213492,Advanced,High,High,High
1,1,1,1,0,2.7646151244720656,2.702416238719372,2.1047043742069755,Beginner,Medium,Medium,Low
0,2,0,0,0,1.4092246576286296,1.2475673088409185,1.1911721566979816,Beginner,Low,Low,Low
0,1,1,3,0,3.387758155387003,3.237155983398011,2.6719199132667644,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.5433336248694323,3.5228475973126816,3.009775326800933,Moderate,High,High,Medium
0,0,1,4,0,3.224747566553618,3.4471637086246747,3.3707928711780455,Moderate,Medium,High,Medium
0,1,1,4,0,2.975214105617032,2.891371730427569,2.843629536840847,Moderate,Medium,Medium,Medium
1,0,1,1,0,1.5714382572984302,1.614856854202328,1.5357247636821374,Beginner,Low,Low,Low
1,0,1,1,0,2.6508850156290853,2.783213983907342,2.5801715117385284,Moderate,Medium,Medium,Low
0,0,1,0,0,2.197082862865078,2.4707906116697793,2.014833589117321,Beginner,Low,Low,Low
0,1,1,0,0,1.6353506917913097,1.6453680973216152,1.5357447647261109,Beginner,Low,Low,Low
0,0,1,1,0,2.2623371893882775,2.2721523103472143,2.207460974209381,Beginner,Low,Low,Low
0,0,1,2,0,2.3668340328506887,2.49897413854823,2.4262576569393914,Beginner,Low,Low,Low
0,1,1,1,0,2.2742845181922284,1.8613993632458206,1.7418156538897862,Beginner,Low,Low,Low
1,0,1,1,0,2.18956921931727,2.392816682233839,1.832692852519769,Beginner,Low,Low,Low
1,1,1,1,0,2.3424861735253306,2.7138729843383476,2.7268966300762054,Beginner,Low,Medium,Medium
0,1,1,2,0,3.471457907619355,3.8469644612002973,3.594114020618183,Advanced,High,High,High
0,1,0,2,1,3.172523596550776,3.2250450282209475,3.3132061012949316,Moderate,Medium,Medium,Medium
1,0,1,3,1,3.8999323775569468,4.442881510464106,3.8777316928327084,Advanced,High,High,High
0,0,1,3,0,2.4868873749221616,2.4878436741731815,2.6821394052949667,Beginner,Low,Low,Medium
0,2,1,0,0,1.8603644067157643,1.8941162363767146,1.9814126080895944,Beginner,Low,Low,Low
0,1,1,3,0,3.2977002794492236,3.386688036320108,3.3659238404387786,Moderate,Medium,Medium,Medium
1,0,1,3,0,2.5950325789985267,2.2889489735509354,2.8364561995504287,Beginner,Low,Low,Medium
0,1,1,3,0,3.0278000103639995,3.3241177338684578,3.2947983089162785,Moderate,Medium,Medium,Medium
0,0,1,4,0,2.7456162768971755,2.7885315610719315,2.5745984094762093,Moderate,Medium,Medium,Low
0,0,1,3,1,3.484841447511563,3.1609714554032986,3.248415628934096,Moderate,High,Medium,Medium
1,1,0,3,0,2.962802808977834,3.3146461546281025,2.9245223797511932,Moderate,Medium,Medium,Medium
0,0,1,3,0,2.654767133140684,2.3347981743764996,2.2849629175341866,Beginner,Medium,Low,Low
1,0,0,3,0,2.489201560671775,2.6643792881131794,2.724318999987571,Moderate,Low,Medium,Medium
1,1,0,1,0,2.4939496115562014,1.9443695799606446,2.0961877703607223,Beginner,Low,Low,Low
0,1,0,4,0,3.0203676426965043,3.302161607213756,3.589657454378626,Moderate,Medium,Medium,High
0,1,0,4,0,3.1279389281162326,2.986978040279676,2.9017294077522173,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.2591381823933467,2.8122141413928663,2.9113824669197474,Moderate,Medium,Medium,Medium
0,0,1,2,0,2.689576093843933,2.861739314740542,2.34778942769379,Moderate,Medium,Medium,Low
1,1,1,4,0,3.581235228205016,3.688680343514984,3.7571606993517497,Advanced,High,High,High
0,1,0,0,0,1.4698819067901656,1.8625914423222354,1.7130023790288833,Beginner,Low,Low,Low
0,0,1,3,0,2.8264699629978294,2.872435072286833,2.655164607292639,Moderate,Medium,Medium,Medium
0,1,1,3,0,2.3646938239212294,2.7443006019213376,2.3864909128022402,Beginner,Low,Medium,Low
1,2,1,3,0,3.4984908357479068,3.157597336808221,3.22419308597502,Moderate,High,Medium,Medium
1,0,0,3,0,2.5075482877964603,2.5252355011297754,2.703275181809513,Beginner,Low,Low,Medium
0,0,0,2,0,2.0124927503927084,2.5291919486425694,2.6049946214030952,Beginner,Low,Low,Medium
1,1,1,1,0,2.8797636044983737,2.8371923995463173,2.9459898079770412,Moderate,Medium,Medium,Medium
0,0,1,0,0,1.5337972957854569,1.3608752826093258,1.3817524889287895,Beginner,Low,Low,Low
0,0,0,3,0,2.799850915086639,2.5493733787049466,2.241785595284328,Beginner,Medium,Low,Low
1,0,1,4,0,3.0337723094284414,3.4978342240011715,3.2272173274991203,Moderate,Medium,High,Medium
1,1,1,4,0,3.870136772201367,4.000348149011713,3.855269987801531,Advanced,High,High,High
1,0,1,2,0,3.1233234859015075,3.293144395823678,3.105439700660718,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.9435303882866894,3.3058077535351478,2.5685356819439282,Moderate,Medium,Medium,Low
1,1,1,3,0,3.477082927099972,3.7746390536111143,3.15497460546061,Advanced,High,High,Medium
1,1,1,3,0,2.384071231756627,2.4787439103499476,2.4210063228348186,Beginner,Low,Low,Low
1,1,1,3,1,3.986640696477301,3.6200452134831624,3.7553220545834414,Advanced,High,High,High
1,1,1,0,0,2.8030745367228027,2.077866809164769,2.2396723737931117,Beginner,Medium,Low,Low
0,1,1,0,0,1.598421691428007,1.4138090000290746,1.640084736758932,Beginner,Low,Low,Low
1,0,1,1,0,1.2555886590987488,1.258258086734609,1.7182334682013727,Beginner,Low,Low,Low
0,0,1,1,0,2.1814257768690717,1.949227458570494,1.966641715696683,Beginner,Low,Low,Low
1,1,1,3,0,3.667280729042502,4.062458217143959,4.0237699886959915,Advanced,High,High,High
1,1,1,1,0,2.422662130892899,2.253359138653266,2.6657460002669957,Beginner,Low,Low,Medium
0,2,1,3,0,2.94315578251575,3.089034279367231,2.9952582945673774,Moderate,Medium,Medium,Medium
0,0,1,2,0,2.241679046576119,2.4940831802291803,2.5492749158066332,Beginner,Low,Low,Low
1,1,1,0,0,2.2687595829658673,2.0609792862435485,2.456621733523996,Beginner,Low,Low,Low
0,0,1,4,0,2.976087788891098,3.2599103207995106,3.11776080949492,Moderate,Medium,Medium,Medium
0,1,1,2,0,3.0890597482389492,2.821190145868725,3.08281915447734,Moderate,Medium,Medium,Medium
0,1,0,1,1,3.180831231763624,2.560436889323456,2.898073822796997,Moderate,Medium,Low,Medium
1,1,1,2,0,3.4103289539597856,3.3458049267613834,2.77490763520641,Moderate,High,Medium,Medium
0,1,1,0,0,2.312434015185998,2.066081577013522,2.0219107378297934,Beginner,Low,Low,Low
0,0,1,3,0,3.1785108094382606,3.390404022927094,3.0756437872487106,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.2355079544395617,1.71835250907316,1.8677276526579456,Beginner,Low,Low,Low
1,1,1,3,0,3.4662395779757738,3.460483196547465,2.9857478718582255,Moderate,High,High,Medium
0,1,1,4,0,2.9301501703853132,2.703819145869415,3.05761734754374,Moderate,Medium,Medium,Medium
0,0,1,4,0,2.9496981950701464,3.080348650077846,3.2251948682486464,Moderate,Medium,Medium,Medium
1,0,1,2,1,2.9781306628120046,3.170698059513695,2.86300162584487,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.8781010172758936,4.143863537650229,4.4019320121509935,Advanced,High,High,High
1,0,1,3,0,2.04211883733871,2.015110742638444,2.2221698109648558,Beginner,Low,Low,Low
0,0,1,2,0,2.0870040503376845,2.650245473660158,2.7408015642684145,Beginner,Low,Medium,Medium
1,1,1,4,0,2.9409407501959,2.9709676567118537,2.687219635070134,Moderate,Medium,Medium,Medium
0,2,1,3,0,2.811858049665763,2.7429178947883917,2.4591782805276856,Moderate,Medium,Medium,Low
1,1,1,1,0,2.8320217440664672,2.79525391839255,2.6194538445805158,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.928806983637716,2.0125754507623617,2.1481124735583106,Beginner,Low,Low,Low
1,0,1,2,1,2.761721306871838,2.8625730799725218,3.2298385070870768,Moderate,Medium,Medium,Medium
1,1,1,2,0,2.3923342668319187,2.280866430688963,2.259053702622075,Beginner,Low,Low,Low
0,1,1,4,0,3.4354419782266183,3.4177474217362023,3.606749049957124,Advanced,High,High,High
0,1,0,1,0,2.8879742188816695,3.0153777920203413,2.450856708303677,Moderate,Medium,Medium,Low
1,1,1,1,0,2.753782249174663,2.8667862616719875,2.8842894099455325,Moderate,Medium,Medium,Medium
0,2,0,3,0,2.4084098813145673,2.6476538404434606,2.9733739450972942,Moderate,Low,Medium,Medium
